순번,기준년,기준월,상권코드,상권명,성별코드,성별,시간대코드,시간대,행정동코드,행정동명,유동인구수,시간당 평균 유동인구수,데이터생성일자
2963,2021,11월,3,롯데백화점 주변 상권,f,여성,2,주간,3017056000,괴정동,174328.3,19369.81,2022-11-15
2964,2021,11월,3,롯데백화점 주변 상권,m,남성,2,주간,3017056000,괴정동,148247.24,16471.92,2022-11-15
2965,2021,11월,3,롯데백화점 주변 상권,f,여성,3,퇴근,3017056000,괴정동,52769.03,26384.52,2022-11-15
2966,2021,11월,3,롯데백화점 주변 상권,m,남성,3,퇴근,3017056000,괴정동,52919.48,26459.74,2022-11-15
2967,2021,11월,3,롯데백화점 주변 상권,f,여성,4,저녁,3017056000,괴정동,106087.31,26521.84,2022-11-15
2968,2021,11월,3,롯데백화점 주변 상권,m,남성,4,저녁,3017056000,괴정동,114080.15,28520.05,2022-11-15
2969,2021,11월,3,롯데백화점 주변 상권,f,여성,5,야간,3017056000,괴정동,54389.96,7769.99,2022-11-15
2970,2021,11월,3,롯데백화점 주변 상권,m,남성,5,야간,3017056000,괴정동,71417.73,10202.53,2022-11-15
2971,2021,11월,4,갤러리아백화점 주변 상권,f,여성,1,출근,3017064000,둔산2동,59160.9,29580.45,2022-11-15
2972,2021,11월,4,갤러리아백화점 주변 상권,m,남성,1,출근,3017064000,둔산2동,60907.27,30453.64,2022-11-15
2973,2021,11월,4,갤러리아백화점 주변 상권,f,여성,2,주간,3017064000,둔산2동,1072910.48,119212.28,2022-11-15
2974,2021,11월,4,갤러리아백화점 주변 상권,m,남성,2,주간,3017064000,둔산2동,775127.26,86125.25,2022-11-15
2975,2021,11월,4,갤러리아백화점 주변 상권,f,여성,3,퇴근,3017064000,둔산2동,214800.56,107400.28,2022-11-15
2976,2021,11월,4,갤러리아백화점 주변 상권,m,남성,3,퇴근,3017064000,둔산2동,177113.94,88556.97,2022-11-15
2977,2021,11월,4,갤러리아백화점 주변 상권,f,여성,4,저녁,3017064000,둔산2동,221670.86,55417.72,2022-11-15
2978,2021,11월,4,갤러리아백화점 주변 상권,m,남성,4,저녁,3017064000,둔산2동,236648.49,59162.13,2022-11-15
2979,2021,11월,4,갤러리아백화점 주변 상권,f,여성,5,야간,3017064000,둔산2동,108081.58,15440.23,2022-11-15
2980,2021,11월,4,갤러리아백화점 주변 상권,m,남성,5,야간,3017064000,둔산2동,157435.78,22490.83,2022-11-15
2981,2021,11월,5,이마트 둔산점 주변 상권,f,여성,1,출근,3017058700,월평2동,17975.17,8987.59,2022-11-15
2982,2021,11월,5,이마트 둔산점 주변 상권,m,남성,1,출근,3017058700,월평2동,17501.1,8750.55,2022-11-15
2983,2021,11월,5,이마트 둔산점 주변 상권,f,여성,2,주간,3017058700,월평2동,166882.82,18542.54,2022-11-15
2984,2021,11월,5,이마트 둔산점 주변 상권,m,남성,2,주간,3017058700,월평2동,148345.25,16482.8,2022-11-15
2985,2021,11월,5,이마트 둔산점 주변 상권,f,여성,3,퇴근,3017058700,월평2동,36591.17,18295.59,2022-11-15
2986,2021,11월,5,이마트 둔산점 주변 상권,m,남성,3,퇴근,3017058700,월평2동,35928.26,17964.13,2022-11-15
2987,2021,11월,5,이마트 둔산점 주변 상권,f,여성,4,저녁,3017058700,월평2동,56767.25,14191.82,2022-11-15
2988,2021,11월,5,이마트 둔산점 주변 상권,m,남성,4,저녁,3017058700,월평2동,57330.38,14332.61,2022-11-15
2989,2021,11월,5,이마트 둔산점 주변 상권,f,여성,5,야간,3017058700,월평2동,24954.17,3564.88,2022-11-15
2990,2021,11월,5,이마트 둔산점 주변 상권,m,남성,5,야간,3017058700,월평2동,25454.39,3636.35,2022-11-15
2991,2021,11월,5,이마트 둔산점 주변 상권,f,여성,1,출근,3017064000,둔산2동,62475.75,31237.88,2022-11-15
2992,2021,11월,5,이마트 둔산점 주변 상권,m,남성,1,출근,3017064000,둔산2동,65199.38,32599.69,2022-11-15
2993,2021,11월,5,이마트 둔산점 주변 상권,f,여성,2,주간,3017064000,둔산2동,960375.13,106708.35,2022-11-15
2994,2021,11월,5,이마트 둔산점 주변 상권,m,남성,2,주간,3017064000,둔산2동,732836.04,81426.23,2022-11-15
2995,2021,11월,5,이마트 둔산점 주변 상권,f,여성,3,퇴근,3017064000,둔산2동,184986.94,92493.47,2022-11-15
2996,2021,11월,5,이마트 둔산점 주변 상권,m,남성,3,퇴근,3017064000,둔산2동,148291.16,74145.58,2022-11-15
2997,2021,11월,5,이마트 둔산점 주변 상권,f,여성,4,저녁,3017064000,둔산2동,161506.62,40376.67,2022-11-15
2998,2021,11월,5,이마트 둔산점 주변 상권,m,남성,4,저녁,3017064000,둔산2동,153282.36,38320.6,2022-11-15
2999,2021,11월,5,이마트 둔산점 주변 상권,f,여성,5,야간,3017064000,둔산2동,62609.31,8944.19,2022-11-15
3000,2021,11월,5,이마트 둔산점 주변 상권,m,남성,5,야간,3017064000,둔산2동,75366.51,10766.65,2022-11-15
3001,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,1,출근,3017063000,둔산1동,3528.72,1764.36,2022-11-15
3002,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,1,출근,3017063000,둔산1동,4588.58,2294.29,2022-11-15
3003,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,2,주간,3017063000,둔산1동,32956.74,3661.86,2022-11-15
3004,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,2,주간,3017063000,둔산1동,41306.51,4589.61,2022-11-15
3005,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,3,퇴근,3017063000,둔산1동,4827.51,2413.76,2022-11-15
3006,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,3,퇴근,3017063000,둔산1동,5135.06,2567.53,2022-11-15
3007,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,4,저녁,3017063000,둔산1동,7718.84,1929.72,2022-11-15
3008,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,4,저녁,3017063000,둔산1동,7941.29,1985.33,2022-11-15
3009,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,5,야간,3017063000,둔산1동,4660.92,665.85,2022-11-15
3010,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,5,야간,3017063000,둔산1동,5509.9,787.13,2022-11-15
3011,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,1,출근,3017064000,둔산2동,58588.29,29294.15,2022-11-15
3012,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,1,출근,3017064000,둔산2동,56892.83,28446.42,2022-11-15
3013,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,2,주간,3017064000,둔산2동,441701.9,49077.99,2022-11-15
3014,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,2,주간,3017064000,둔산2동,383313.13,42590.35,2022-11-15
3015,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,3,퇴근,3017064000,둔산2동,127319.36,63659.68,2022-11-15
3069,2021,11월,9,둔산3동상점가 주변 상권,f,여성,5,야간,3017066000,둔산3동,34883.77,4983.4,2022-11-15
3016,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,3,퇴근,3017064000,둔산2동,109900.48,54950.24,2022-11-15
3017,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,4,저녁,3017064000,둔산2동,262555.35,65638.84,2022-11-15
3018,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,4,저녁,3017064000,둔산2동,236091.5,59022.88,2022-11-15
3019,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,f,여성,5,야간,3017064000,둔산2동,69450.62,9921.52,2022-11-15
3020,2021,11월,6,사학연금회관 뒤편(토요코인호텔) 주변 상권,m,남성,5,야간,3017064000,둔산2동,82424.23,11774.89,2022-11-15
3021,2021,11월,7,대주프라자 주변 상권,f,여성,1,출근,3017059600,관저1동,168948.17,84474.09,2022-11-15
3022,2021,11월,7,대주프라자 주변 상권,m,남성,1,출근,3017059600,관저1동,143861.92,71930.96,2022-11-15
3023,2021,11월,7,대주프라자 주변 상권,f,여성,2,주간,3017059600,관저1동,1181960.61,131328.96,2022-11-15
3024,2021,11월,7,대주프라자 주변 상권,m,남성,2,주간,3017059600,관저1동,940542.67,104504.74,2022-11-15
3025,2021,11월,7,대주프라자 주변 상권,f,여성,3,퇴근,3017059600,관저1동,300806.9,150403.45,2022-11-15
3026,2021,11월,7,대주프라자 주변 상권,m,남성,3,퇴근,3017059600,관저1동,264259.47,132129.74,2022-11-15
3027,2021,11월,7,대주프라자 주변 상권,f,여성,4,저녁,3017059600,관저1동,592506.8,148126.71,2022-11-15
3028,2021,11월,7,대주프라자 주변 상권,m,남성,4,저녁,3017059600,관저1동,544292.39,136073.11,2022-11-15
3029,2021,11월,7,대주프라자 주변 상권,f,여성,5,야간,3017059600,관저1동,248110.05,35444.29,2022-11-15
3030,2021,11월,7,대주프라자 주변 상권,m,남성,5,야간,3017059600,관저1동,252675.68,36096.52,2022-11-15
3031,2021,11월,7,대주프라자 주변 상권,f,여성,1,출근,3017059700,관저2동,110380.61,55190.31,2022-11-15
3032,2021,11월,7,대주프라자 주변 상권,m,남성,1,출근,3017059700,관저2동,98614.43,49307.22,2022-11-15
3033,2021,11월,7,대주프라자 주변 상권,f,여성,2,주간,3017059700,관저2동,847203.55,94133.73,2022-11-15
3034,2021,11월,7,대주프라자 주변 상권,m,남성,2,주간,3017059700,관저2동,675696.26,75077.36,2022-11-15
3035,2021,11월,7,대주프라자 주변 상권,f,여성,3,퇴근,3017059700,관저2동,227797.6,113898.8,2022-11-15
3036,2021,11월,7,대주프라자 주변 상권,m,남성,3,퇴근,3017059700,관저2동,202984.75,101492.38,2022-11-15
3037,2021,11월,7,대주프라자 주변 상권,f,여성,4,저녁,3017059700,관저2동,443914.4,110978.61,2022-11-15
3038,2021,11월,7,대주프라자 주변 상권,m,남성,4,저녁,3017059700,관저2동,422568.31,105642.09,2022-11-15
3039,2021,11월,7,대주프라자 주변 상권,f,여성,5,야간,3017059700,관저2동,164833.83,23547.69,2022-11-15
3040,2021,11월,7,대주프라자 주변 상권,m,남성,5,야간,3017059700,관저2동,179264.3,25609.19,2022-11-15
3041,2021,11월,8,마치광장골목형상점가 주변 상권,f,여성,1,출근,3017059700,관저2동,54021.09,27010.55,2022-11-15
3042,2021,11월,8,마치광장골목형상점가 주변 상권,m,남성,1,출근,3017059700,관저2동,49942.61,24971.31,2022-11-15
3043,2021,11월,8,마치광장골목형상점가 주변 상권,f,여성,2,주간,3017059700,관저2동,512318.71,56924.3,2022-11-15
3044,2021,11월,8,마치광장골목형상점가 주변 상권,m,남성,2,주간,3017059700,관저2동,415614.07,46179.34,2022-11-15
3045,2021,11월,8,마치광장골목형상점가 주변 상권,f,여성,3,퇴근,3017059700,관저2동,142358.33,71179.17,2022-11-15
3046,2021,11월,8,마치광장골목형상점가 주변 상권,m,남성,3,퇴근,3017059700,관저2동,134010.92,67005.46,2022-11-15
3047,2021,11월,8,마치광장골목형상점가 주변 상권,f,여성,4,저녁,3017059700,관저2동,235999.86,58999.97,2022-11-15
3048,2021,11월,8,마치광장골목형상점가 주변 상권,m,남성,4,저녁,3017059700,관저2동,245549.78,61387.45,2022-11-15
3049,2021,11월,8,마치광장골목형상점가 주변 상권,f,여성,5,야간,3017059700,관저2동,90408.88,12915.55,2022-11-15
3050,2021,11월,8,마치광장골목형상점가 주변 상권,m,남성,5,야간,3017059700,관저2동,104368.66,14909.81,2022-11-15
3051,2021,11월,9,둔산3동상점가 주변 상권,f,여성,1,출근,3017055500,탄방동,8779,4389.5,2022-11-15
3052,2021,11월,9,둔산3동상점가 주변 상권,m,남성,1,출근,3017055500,탄방동,10072.24,5036.12,2022-11-15
3053,2021,11월,9,둔산3동상점가 주변 상권,f,여성,2,주간,3017055500,탄방동,57795.01,6421.67,2022-11-15
3054,2021,11월,9,둔산3동상점가 주변 상권,m,남성,2,주간,3017055500,탄방동,62104.37,6900.48,2022-11-15
3055,2021,11월,9,둔산3동상점가 주변 상권,f,여성,3,퇴근,3017055500,탄방동,16316.55,8158.28,2022-11-15
3056,2021,11월,9,둔산3동상점가 주변 상권,m,남성,3,퇴근,3017055500,탄방동,18895.01,9447.51,2022-11-15
3057,2021,11월,9,둔산3동상점가 주변 상권,f,여성,4,저녁,3017055500,탄방동,35077.65,8769.43,2022-11-15
3058,2021,11월,9,둔산3동상점가 주변 상권,m,남성,4,저녁,3017055500,탄방동,41063.89,10265.99,2022-11-15
3059,2021,11월,9,둔산3동상점가 주변 상권,f,여성,5,야간,3017055500,탄방동,18698.15,2671.17,2022-11-15
3060,2021,11월,9,둔산3동상점가 주변 상권,m,남성,5,야간,3017055500,탄방동,22729.45,3247.06,2022-11-15
3061,2021,11월,9,둔산3동상점가 주변 상권,f,여성,1,출근,3017066000,둔산3동,20750.86,10375.43,2022-11-15
3062,2021,11월,9,둔산3동상점가 주변 상권,m,남성,1,출근,3017066000,둔산3동,17893.61,8946.81,2022-11-15
3063,2021,11월,9,둔산3동상점가 주변 상권,f,여성,2,주간,3017066000,둔산3동,153014.43,17001.61,2022-11-15
3064,2021,11월,9,둔산3동상점가 주변 상권,m,남성,2,주간,3017066000,둔산3동,120657.89,13406.43,2022-11-15
3065,2021,11월,9,둔산3동상점가 주변 상권,f,여성,3,퇴근,3017066000,둔산3동,42120.43,21060.22,2022-11-15
3066,2021,11월,9,둔산3동상점가 주변 상권,m,남성,3,퇴근,3017066000,둔산3동,37885.2,18942.6,2022-11-15
3067,2021,11월,9,둔산3동상점가 주변 상권,f,여성,4,저녁,3017066000,둔산3동,87208.73,21802.19,2022-11-15
3068,2021,11월,9,둔산3동상점가 주변 상권,m,남성,4,저녁,3017066000,둔산3동,77885.29,19471.33,2022-11-15
3070,2021,11월,9,둔산3동상점가 주변 상권,m,남성,5,야간,3017066000,둔산3동,36450.48,5207.21,2022-11-15
3071,2021,11월,10,도마큰시장 주변 상권,f,여성,1,출근,3017052000,도마1동,19238.87,9619.44,2022-11-15
3072,2021,11월,10,도마큰시장 주변 상권,m,남성,1,출근,3017052000,도마1동,22943.9,11471.95,2022-11-15
3073,2021,11월,10,도마큰시장 주변 상권,f,여성,2,주간,3017052000,도마1동,231966.21,25774.03,2022-11-15
3074,2021,11월,10,도마큰시장 주변 상권,m,남성,2,주간,3017052000,도마1동,205601.52,22844.61,2022-11-15
3075,2021,11월,10,도마큰시장 주변 상권,f,여성,3,퇴근,3017052000,도마1동,33300.36,16650.18,2022-11-15
3076,2021,11월,10,도마큰시장 주변 상권,m,남성,3,퇴근,3017052000,도마1동,36241.56,18120.78,2022-11-15
3077,2021,11월,10,도마큰시장 주변 상권,f,여성,4,저녁,3017052000,도마1동,48851.24,12212.83,2022-11-15
3078,2021,11월,10,도마큰시장 주변 상권,m,남성,4,저녁,3017052000,도마1동,52779.25,13194.82,2022-11-15
3079,2021,11월,10,도마큰시장 주변 상권,f,여성,5,야간,3017052000,도마1동,20066.92,2866.7,2022-11-15
3080,2021,11월,10,도마큰시장 주변 상권,m,남성,5,야간,3017052000,도마1동,26269.76,3752.82,2022-11-15
3081,2021,11월,10,도마큰시장 주변 상권,f,여성,1,출근,3017053000,도마2동,727.5,363.75,2022-11-15
3082,2021,11월,10,도마큰시장 주변 상권,m,남성,1,출근,3017053000,도마2동,932.85,466.43,2022-11-15
3083,2021,11월,10,도마큰시장 주변 상권,f,여성,2,주간,3017053000,도마2동,10014.35,1112.7,2022-11-15
3084,2021,11월,10,도마큰시장 주변 상권,m,남성,2,주간,3017053000,도마2동,9225.67,1025.08,2022-11-15
3085,2021,11월,10,도마큰시장 주변 상권,f,여성,3,퇴근,3017053000,도마2동,1311.91,655.96,2022-11-15
3086,2021,11월,10,도마큰시장 주변 상권,m,남성,3,퇴근,3017053000,도마2동,1596.55,798.28,2022-11-15
3087,2021,11월,10,도마큰시장 주변 상권,f,여성,4,저녁,3017053000,도마2동,1672.25,418.08,2022-11-15
3088,2021,11월,10,도마큰시장 주변 상권,m,남성,4,저녁,3017053000,도마2동,2064.58,516.16,2022-11-15
3089,2021,11월,10,도마큰시장 주변 상권,f,여성,5,야간,3017053000,도마2동,684.91,97.84,2022-11-15
3090,2021,11월,10,도마큰시장 주변 상권,m,남성,5,야간,3017053000,도마2동,1047.61,149.66,2022-11-15
3091,2021,11월,11,이마트 트레이더스 월평점 주변 상권,f,여성,1,출근,3017058600,월평1동,25648.51,12824.26,2022-11-15
3092,2021,11월,11,이마트 트레이더스 월평점 주변 상권,m,남성,1,출근,3017058600,월평1동,33700.21,16850.11,2022-11-15
3093,2021,11월,11,이마트 트레이더스 월평점 주변 상권,f,여성,2,주간,3017058600,월평1동,191488.82,21276.54,2022-11-15
3094,2021,11월,11,이마트 트레이더스 월평점 주변 상권,m,남성,2,주간,3017058600,월평1동,239053.55,26561.5,2022-11-15
3095,2021,11월,11,이마트 트레이더스 월평점 주변 상권,f,여성,3,퇴근,3017058600,월평1동,56754.57,28377.29,2022-11-15
3096,2021,11월,11,이마트 트레이더스 월평점 주변 상권,m,남성,3,퇴근,3017058600,월평1동,74667.58,37333.79,2022-11-15
3097,2021,11월,11,이마트 트레이더스 월평점 주변 상권,f,여성,4,저녁,3017058600,월평1동,109918.98,27479.75,2022-11-15
3098,2021,11월,11,이마트 트레이더스 월평점 주변 상권,m,남성,4,저녁,3017058600,월평1동,148750.56,37187.65,2022-11-15
3099,2021,11월,11,이마트 트레이더스 월평점 주변 상권,f,여성,5,야간,3017058600,월평1동,63477.1,9068.16,2022-11-15
3100,2021,11월,11,이마트 트레이더스 월평점 주변 상권,m,남성,5,야간,3017058600,월평1동,91227.34,13032.48,2022-11-15
3101,2021,11월,11,이마트 트레이더스 월평점 주변 상권,f,여성,1,출근,3017058800,월평3동,4953.69,2476.85,2022-11-15
3102,2021,11월,11,이마트 트레이더스 월평점 주변 상권,m,남성,1,출근,3017058800,월평3동,5822.95,2911.48,2022-11-15
3103,2021,11월,11,이마트 트레이더스 월평점 주변 상권,f,여성,2,주간,3017058800,월평3동,34344.13,3816.02,2022-11-15
3104,2021,11월,11,이마트 트레이더스 월평점 주변 상권,m,남성,2,주간,3017058800,월평3동,36249.51,4027.72,2022-11-15
3105,2021,11월,11,이마트 트레이더스 월평점 주변 상권,f,여성,3,퇴근,3017058800,월평3동,10108.62,5054.31,2022-11-15
3106,2021,11월,11,이마트 트레이더스 월평점 주변 상권,m,남성,3,퇴근,3017058800,월평3동,10890.69,5445.35,2022-11-15
3107,2021,11월,11,이마트 트레이더스 월평점 주변 상권,f,여성,4,저녁,3017058800,월평3동,20222.76,5055.7,2022-11-15
